average weekly grocery expense,"[{'type': 'builtin.datetimeV2', 'entity': 'average weekly grocery expense', 'startIndex': 0, 'endIndex': 29}, {'type': 'expense_categories::groceries', 'entity': 'grocery'}]"
break down how much i've spent on groceries this month,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 44, 'endIndex': 53}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
can i see how much i am spending on bills please.,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
can i see how much i am spending on health please?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
can i see how much i am spending on utilities?`,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
can i see how much i'm spending on travel?,"[{'type': 'expense_categories::travel', 'entity': 'travel'}]"
can you figure out how much money i spend each year on rent?,"[{'type': 'builtin.datetimeV2', 'entity': 'each year', 'startIndex': 42, 'endIndex': 50}, {'type': 'expense_categories::rent', 'entity': 'rent'}]"
can you please show me how much i spend monthly on credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
can you show me how much i am spending each month on bills?,"[{'type': 'builtin.datetimeV2', 'entity': 'each month', 'startIndex': 39, 'endIndex': 48}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
can you show me how much i am spending on credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
can you show me how much i am spending on loans?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
can you show me how much i am spending on utilities please?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
can you show me how much i spend on utilities?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
can you show me how much money am i spending per month on household expenses?,"[{'type': 'builtin.datetimeV2', 'entity': 'month', 'startIndex': 49, 'endIndex': 53}, {'type': 'expense_categories::household', 'entity': 'household'}]"
can you show me in a chart how much i am spending each year on taxes?,"[{'type': 'builtin.datetimeV2', 'entity': 'each year', 'startIndex': 50, 'endIndex': 58}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
can you show me my rent expenditures?,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
can you tell me how much i am spending on loans?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
can you tell me how much i am spending on utility bill this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 55, 'endIndex': 64}, {'type': 'expense_categories::bills_utilities', 'entity': 'utility'}]"
check my spending on health.,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
check my spendings on health.,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
check my spendings on household expenses.,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
check my spendings on rent.,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
check my spendings on taxes.,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
check my spendings on utilities.,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
check my spendings on travel.,"[{'type': 'expense_categories::travel', 'entity': 'travel'}]"
compare average monthly utility bills.,"[{'type': 'builtin.datetimeV2', 'entity': 'compare average monthly utility bills', 'startIndex': 0, 'endIndex': 36}, {'type': 'expense_categories::bills_utilities', 'entity': 'utility'}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
compare tax amount for the last five years,"[{'type': 'builtin.datetimeV2', 'entity': 'the last five years', 'startIndex': 23, 'endIndex': 41}, {'type': 'expense_categories::taxes', 'entity': 'tax'}, {'type': 'builtin.number', 'entity': 'five', 'startIndex': 32, 'endIndex': 35, 'resolution': {'value': '5'}}]"
credit card payment history,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
credit card payment total monthly expense,"[{'type': 'builtin.datetimeV2', 'entity': 'total monthly expense', 'startIndex': 20, 'endIndex': 40}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
credit card payment totals,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
credit card payments expense overview,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
detail how much i am spending on shopping.,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
did i spend a lot on groceries this week?,"[{'type': 'builtin.datetimeV2', 'entity': 'this week', 'startIndex': 31, 'endIndex': 39}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
display credit card payments.,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
display expenditures on household expenses.,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
display expenditures on rent.,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
display shopping expenditures.,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
entertainment expense total,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
entertainment expenses,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
entertainment spending,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
give me an update on how much utilities costs,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
give me the total of my monthly credit card payments.,"[{'type': 'builtin.datetimeV2', 'entity': 'monthly credit card', 'startIndex': 24, 'endIndex': 42}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
health expense for the month,"[{'type': 'builtin.datetimeV2', 'entity': 'the month', 'startIndex': 19, 'endIndex': 27}, {'type': 'expense_categories::health', 'entity': 'health'}]"
health total cost this month,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 18, 'endIndex': 27}, {'type': 'expense_categories::health', 'entity': 'health'}]"
health total spending,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
hello. can you tell me my household expenses?,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
hey bot how much am i spending on entertainment?,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
"hey, how much am i spending on household expenses?","[{'type': 'expense_categories::household', 'entity': 'household'}]"
hi can you tell me how much i spent this month on loans?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 36, 'endIndex': 45}, {'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
household expense total,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
household expenses,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
household finance,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how bad are my credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how can i see how much i'm spending on bills?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how can i see how much i'm spending on loans?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
how can i see what i'm spending on travel?,"[{'type': 'expense_categories::travel', 'entity': 'travel'}]"
"how do i see how much i spend on entertainment, i need to minimize the spending.","[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how do i tell how much i am spending on taxes,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how do i tell i am spending so much on my health?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how expensive have household expenses been this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 43, 'endIndex': 52}, {'type': 'expense_categories::household', 'entity': 'household'}]"
how many taxes have i had this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 26, 'endIndex': 34}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on food each week .,"[{'type': 'builtin.datetimeV2', 'entity': 'each week', 'startIndex': 31, 'endIndex': 39}]"
how much am i contributing to taxes,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i currently spending on groceries?,"[{'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much am i paying for utilities?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much am i paying in rent?,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much am i spending each month on household items?,"[{'type': 'builtin.datetimeV2', 'entity': 'each month', 'startIndex': 23, 'endIndex': 32}, {'type': 'expense_categories::household', 'entity': 'household'}]"
how much am i spending in entertainment,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much am i spending in the health category?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much am i spending monthly on taxes?,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on bills,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending on bills each month?,"[{'type': 'builtin.datetimeV2', 'entity': 'each month', 'startIndex': 32, 'endIndex': 41}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending on credit card payments,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much am i spending on credit card payments monthly?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much am i spending on current household expenses?,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how much am i spending on groceries on average weekly?,"[{'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much am i spending on groceries weekly?,"[{'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much am i spending on health bills?,"[{'type': 'expense_categories::health', 'entity': 'health'}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending on health costs?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much am i spending on health expenses?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much am i spending on health monthly?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much am i spending on health per month?,"[{'type': 'builtin.datetimeV2', 'entity': 'month', 'startIndex': 37, 'endIndex': 41}, {'type': 'expense_categories::health', 'entity': 'health'}]"
how much am i spending on house costs?,"[{'type': 'saving_category::house', 'entity': 'house'}]"
how much am i spending on household expenses,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how much am i spending on household expenses per month?,"[{'type': 'builtin.datetimeV2', 'entity': 'month', 'startIndex': 49, 'endIndex': 53}, {'type': 'expense_categories::household', 'entity': 'household'}]"
how much am i spending on household expenses?,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how much am i spending on my bills,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending on my bills?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending on my credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much am i spending on my credit cards?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit cards'}]"
how much am i spending on my health?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much am i spending on my loans?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
how much am i spending on my rent?,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much am i spending on my taxes this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 35, 'endIndex': 43}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on my utility bills?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utility'}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending on netflix and my other entertainment thing?,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much am i spending on rent ?,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much am i spending on shopping?,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much am i spending on taxes every year,"[{'type': 'builtin.datetimeV2', 'entity': 'every year', 'startIndex': 32, 'endIndex': 41}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on taxes on average annually,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on taxes this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 32, 'endIndex': 40}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on taxes.,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much am i spending on travel annually?,"[{'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much am i spending on utilities,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much am i spending this much on my bills?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much am i spending weekly on shopping?,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much are monthly travel expenses?,"[{'type': 'builtin.datetimeV2', 'entity': 'monthly travel expenses', 'startIndex': 13, 'endIndex': 35}, {'type': 'expense_categories::travel', 'entity': 'travel'}]"
"how much are my bills, this month?","[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 23, 'endIndex': 32}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much are my house bills?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}, {'type': 'saving_category::house', 'entity': 'house'}]"
how much are my household bills?,"[{'type': 'expense_categories::household', 'entity': 'household'}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much are my household expenses each motn?,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how much are my loan payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'loan'}]"
how much are my total bills,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much are my yearly credit card payments?,"[{'type': 'builtin.datetimeV2', 'entity': 'yearly credit card', 'startIndex': 16, 'endIndex': 33}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much are you spending on groceries,"[{'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much did i already spend on rent this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 37, 'endIndex': 46}, {'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much did i pay in rent?,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much did i spend for my taxes,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much did i spend last month on groceries?,"[{'type': 'builtin.datetimeV2', 'entity': 'last month', 'startIndex': 21, 'endIndex': 30, 'resolution': {'values': [{'type': 'daterange', 'timex': '2019-02', 'start': '2019-02-01', 'end': '2019-03-01'}]}}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much did i spend last week on travel?,"[{'type': 'builtin.datetimeV2', 'entity': 'last week', 'startIndex': 21, 'endIndex': 29, 'resolution': {'values': [{'type': 'daterange', 'timex': '2019w09', 'start': '2019-03-04', 'end': '2019-03-10'}]}}, {'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much did i spend on bills this week?,"[{'type': 'builtin.datetimeV2', 'entity': 'this week', 'startIndex': 30, 'endIndex': 38}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much did i spend on credit card payments last month?,"[{'type': 'builtin.datetimeV2', 'entity': 'last month', 'startIndex': 45, 'endIndex': 54, 'resolution': {'values': [{'type': 'daterange', 'timex': '2019-02', 'start': '2019-02-01', 'end': '2019-03-01'}]}}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much did i spend on credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much did i spend on entertainment so far?,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much did i spend on entertainment?,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much did i spend on gas and hotel rooms this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 44, 'endIndex': 52}]"
how much did i spend on groceries today?,"[{'type': 'builtin.datetimeV2', 'entity': 'today', 'startIndex': 34, 'endIndex': 38}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much did i spend on health related costs this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 45, 'endIndex': 54}, {'type': 'expense_categories::health', 'entity': 'health'}]"
how much did i spend on household items?,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how much did i spend on rent this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 29, 'endIndex': 38}, {'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much did i spend on shopping this month,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 33, 'endIndex': 42}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much did i spend on shopping this week?,"[{'type': 'builtin.datetimeV2', 'entity': 'this week', 'startIndex': 33, 'endIndex': 41}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much did i spend on taxes for 2015?,"[{'entity': '2015', 'startIndex': 34, 'endIndex': 37, 'resolution': {'unit': '', 'value': 2015.0}, 'type': 'builtin.currency'}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}, {'type': 'builtin.number', 'entity': '2015', 'startIndex': 34, 'endIndex': 37, 'resolution': {'value': '2015'}}]"
how much did i spend on taxes this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 30, 'endIndex': 38}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much did i spend on travel last year?,"[{'type': 'builtin.datetimeV2', 'entity': 'last year', 'startIndex': 31, 'endIndex': 39}, {'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much did i spend shopping this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 30, 'endIndex': 39}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much did i spent on utilities last month?,"[{'type': 'builtin.datetimeV2', 'entity': 'last month', 'startIndex': 34, 'endIndex': 43, 'resolution': {'values': [{'type': 'daterange', 'timex': '2019-02', 'start': '2019-02-01', 'end': '2019-03-01'}]}}, {'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much did on spend on rent this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 30, 'endIndex': 39}, {'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much did utilities cost this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 28, 'endIndex': 37}, {'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much do i generally spend on shopping in a month?,"[{'type': 'builtin.datetimeV2', 'entity': 'a month', 'startIndex': 45, 'endIndex': 51}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do i generally spend on shopping per month?,"[{'type': 'builtin.datetimeV2', 'entity': 'month', 'startIndex': 46, 'endIndex': 50}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do i pay to credit cards each month?,"[{'type': 'builtin.datetimeV2', 'entity': 'each month', 'startIndex': 34, 'endIndex': 43}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit cards'}]"
how much do i spend currently when i shop?,"[{'type': 'expense_categories::shopping', 'entity': 'shop'}]"
how much do i spend in taxes?,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much do i spend on average on my monthly bills?,"[{'type': 'builtin.datetimeV2', 'entity': 'monthly bills', 'startIndex': 37, 'endIndex': 49}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much do i spend on credit card payments (monthly average)?,"[{'type': 'builtin.datetimeV2', 'entity': 'monthly average', 'startIndex': 45, 'endIndex': 59}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much do i spend on credit card payments monthly?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much do i spend on entertainment,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much do i spend on groceries each month?,"[{'type': 'builtin.datetimeV2', 'entity': 'each month', 'startIndex': 33, 'endIndex': 42}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much do i spend on groceries per week?,"[{'type': 'builtin.datetimeV2', 'entity': 'week', 'startIndex': 37, 'endIndex': 40}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much do i spend on health usually?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much do i spend on health weekly?,"[{'type': 'builtin.datetimeV2', 'entity': 'health weekly', 'startIndex': 23, 'endIndex': 35}, {'type': 'expense_categories::health', 'entity': 'health'}]"
how much do i spend on health?,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
how much do i spend on household expenses?,"[{'type': 'expense_categories::household', 'entity': 'household'}]"
how much do i spend on loans every month?,"[{'type': 'builtin.datetimeV2', 'entity': 'every month', 'startIndex': 29, 'endIndex': 39}, {'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
how much do i spend on rent,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much do i spend on rent each month?,"[{'type': 'builtin.datetimeV2', 'entity': 'each month', 'startIndex': 28, 'endIndex': 37}, {'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much do i spend on rent yearly?,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much do i spend on shopping,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do i spend on shopping annually?,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do i spend on shopping as a weekly average?,"[{'type': 'builtin.datetimeV2', 'entity': 'a weekly average', 'startIndex': 35, 'endIndex': 50}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do i spend on shopping each year?,"[{'type': 'builtin.datetimeV2', 'entity': 'each year', 'startIndex': 32, 'endIndex': 40}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do i spend on taxes?,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much do i spend on traveling every month?,"[{'type': 'builtin.datetimeV2', 'entity': 'every month', 'startIndex': 33, 'endIndex': 43}]"
how much do i spend on travel?,"[{'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much do i spend on utilities?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much do i usually spend on credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much do i usually spend on shopping monthly?,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much do loan repayments cost me?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'loan'}]"
how much does household expenses cost this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 38, 'endIndex': 47}, {'type': 'expense_categories::household', 'entity': 'household'}]"
how much for entertainment?,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much have i been spending on credit card payments?,"[{'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much have i currently spent on groceries recently?,"[{'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much have i paid in taxes to date,"[{'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much have i paid in utility bills this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 38, 'endIndex': 47}, {'type': 'expense_categories::bills_utilities', 'entity': 'utility'}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much have i spent in loans this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 31, 'endIndex': 39}, {'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
how much have i spent on bills,"[{'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much have i spent on bills this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 31, 'endIndex': 40}, {'type': 'expense_categories::bills_utilities', 'entity': 'bills'}]"
how much have i spent on credit card payments this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 46, 'endIndex': 55}, {'type': 'expense_categories::credit_card_loans', 'entity': 'credit card'}]"
how much have i spent on entertainment this week?,"[{'type': 'builtin.datetimeV2', 'entity': 'this week', 'startIndex': 39, 'endIndex': 47}, {'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much have i spent on entertainment this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 39, 'endIndex': 47}, {'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much have i spent on entertainment today?,"[{'type': 'builtin.datetimeV2', 'entity': 'entertainment today', 'startIndex': 25, 'endIndex': 43}, {'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much have i spent on entertainment?,"[{'type': 'expense_categories::entertainment', 'entity': 'entertainment'}]"
how much have i spent on groceries this week?,"[{'type': 'builtin.datetimeV2', 'entity': 'this week', 'startIndex': 35, 'endIndex': 43}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much have i spent on groceries today?,"[{'type': 'builtin.datetimeV2', 'entity': 'today', 'startIndex': 35, 'endIndex': 39}, {'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much have i spent on health last year?,"[{'type': 'builtin.datetimeV2', 'entity': 'last year', 'startIndex': 32, 'endIndex': 40}, {'type': 'expense_categories::health', 'entity': 'health'}]"
how much have i spent on groceries?,"[{'type': 'expense_categories::groceries', 'entity': 'groceries'}]"
how much have i spent on loans in total for the last year?,"[{'type': 'builtin.datetimeV2', 'entity': 'the last year', 'startIndex': 44, 'endIndex': 56}, {'type': 'expense_categories::credit_card_loans', 'entity': 'loans'}]"
how much have i spent on health this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 32, 'endIndex': 40}, {'type': 'expense_categories::health', 'entity': 'health'}]"
how much have i spent on rent,"[{'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much have i spent on rent this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 30, 'endIndex': 39}, {'type': 'expense_categories::rent', 'entity': 'rent'}]"
how much have i spent on shopping today?,"[{'type': 'builtin.datetimeV2', 'entity': 'today', 'startIndex': 34, 'endIndex': 38}, {'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much have i spent on taxes in 2016?,"[{'entity': '2016', 'startIndex': 34, 'endIndex': 37, 'resolution': {'unit': '', 'value': 2016.0}, 'type': 'builtin.currency'}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}, {'type': 'builtin.number', 'entity': '2016', 'startIndex': 34, 'endIndex': 37, 'resolution': {'value': '2016'}}]"
how much have i spent on taxes this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 31, 'endIndex': 39}, {'type': 'expense_categories::taxes', 'entity': 'taxes'}]"
how much have i spent on travel last month,"[{'type': 'builtin.datetimeV2', 'entity': 'last month', 'startIndex': 32, 'endIndex': 41, 'resolution': {'values': [{'type': 'daterange', 'timex': '2019-02', 'start': '2019-02-01', 'end': '2019-03-01'}]}}, {'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much have i spent on travel this month?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 32, 'endIndex': 41}, {'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much have i spent on travel this year?,"[{'type': 'builtin.datetimeV2', 'entity': 'this year', 'startIndex': 32, 'endIndex': 40}, {'type': 'expense_categories::travel', 'entity': 'travel'}]"
how much have i spent on utilities,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much have i spent on utilities?,"[{'type': 'expense_categories::bills_utilities', 'entity': 'utilities'}]"
how much have i spent shopping?,"[{'type': 'expense_categories::shopping', 'entity': 'shopping'}]"
how much have i spent this month on household expenses?,"[{'type': 'builtin.datetimeV2', 'entity': 'this month', 'startIndex': 22, 'endIndex': 31}, {'type': 'expense_categories::household', 'entity': 'household'}]"
how much have we been spending on entertainment for the last three months.,"[{'type': 'builtin.datetimeV2', 'entity': 'the last three months', 'startIndex': 52, 'endIndex': 72}, {'type': 'expense_categories::entertainment', 'entity': 'entertainment'}, {'type': 'builtin.number', 'entity': 'three', 'startIndex': 61, 'endIndex': 65, 'resolution': {'value': '3'}}]"
how much how am i spending on health,"[{'type': 'expense_categories::health', 'entity': 'health'}]"
